Single-queue Priority,,
"PID","Burst","Priority","Arrival","Start","Finish","Wait","Response","Turnaround"
2051,33,0,4,1288,1304,1336,16,16,49
2052,1,32,2,1334,1337,1337,3,3,4
2053,25,24,4,1383,1383,1407,0,0,25
2054,11,14,4,1429,1429,1439,0,0,11
2055,1,27,2,1448,1448,1448,0,0,1
2056,1,11,2,1469,1469,1469,0,0,1
2057,28,3,8,1480,1480,1507,0,0,28
2058,47,0,6,1483,1508,1554,25,25,72
2059,30,15,2,1529,1569,1598,40,40,70
2060,14,26,9,1542,1555,1568,13,13,27
2061,40,14,2,1573,1599,1638,26,26,66
2062,15,5,7,1612,1639,1653,27,27,42
2063,15,7,1,1640,1654,1668,14,14,29
2064,19,6,0,1641,1669,1687,28,28,47
2065,23,15,3,1686,1688,1710,2,2,25
2066,30,46,3,1702,1711,1740,9,9,39
2067,1,0,1,1702,1741,1741,39,39,40
2068,35,2,1,1749,1749,1783,0,0,35
2069,25,0,1,1764,1784,1808,20,20,45
2070,23,35,0,1770,1989,2011,219,219,242
2071,24,0,5,1789,1809,1832,20,20,44
2072,1,0,4,1797,1961,1961,164,164,165
2073,41,21,5,1799,1833,1873,34,34,75
2074,8,9,6,1847,1874,1881,27,27,35
2075,37,35,5,1852,1923,1959,71,71,108
2076,13,18,4,1856,1963,1975,107,107,120
2077,29,0,6,1873,1882,1910,9,9,38
2078,1,36,4,1894,1962,1962,68,68,69
2079,12,11,7,1905,1911,1922,6,6,18
2080,13,5,2,1911,1976,1988,65,65,78
2081,1,11,6,1958,1960,1960,2,2,3
2082,5,8,6,1993,2012,2016,19,19,24
2083,21,0,3,2018,2018,2038,0,0,21
2084,33,14,4,2048,2048,2080,0,0,33
2085,20,0,4,2081,2081,2100,0,0,20
2086,35,4,7,2129,2129,2163,0,0,35
2087,50,0,1,2142,2164,2213,22,22,72
2088,20,38,3,2184,2214,2233,30,30,50
2089,10,26,2,2193,2250,2259,57,57,67
2090,16,0,6,2223,2234,2249,11,11,27
2091,1,13,0,2248,2264,2264,16,16,17
2092,4,24,9,2260,2260,2263,0,0,4
2093,7,8,3,2269,2269,2275,0,0,7
2094,20,62,1,2273,2276,2295,3,3,23
2095,24,17,8,2284,2296,2319,12,12,36
2096,1,10,4,2287,2320,2320,33,33,34
2097,27,0,4,2314,2321,2347,7,7,34
2098,17,4,7,2357,2357,2373,0,0,17
2099,31,0,0,2380,2380,2410,0,0,31
2100,35,17,5,2384,2411,2445,27,27,62
2101,30,2,4,2425,2446,2475,21,21,51
2102,29,0,1,2451,2476,2504,25,25,54
2103,1,9,4,2488,2505,2505,17,17,18
2104,46,1,1,2499,2506,2551,7,7,53
2105,1,23,2,2513,2588,2588,75,75,76
2106,36,0,8,2533,2552,2587,19,19,55
2107,24,32,1,2582,2589,2612,7,7,31
2108,1,0,7,2597,2626,2626,29,29,30
2109,13,11,9,2599,2613,2625,14,14,27
2110,3,0,2,2603,2627,2629,24,24,27
2111,24,0,9,2638,2638,2661,0,0,24
2112,1,0,0,2638,2673,2673,35,35,36
2113,1,4,5,2642,2672,2672,30,30,31
2114,10,3,6,2649,2662,2671,13,13,23
2115,54,23,3,2685,2685,2738,0,0,54
2116,1,27,6,2715,2739,2739,24,24,25
2117,25,17,5,2748,2748,2772,0,0,25
2118,10,6,3,2791,2791,2800,0,0,10
2119,24,27,0,2828,2828,2851,0,0,24
2120,1,34,9,2851,2852,2852,1,1,2
2121,58,0,6,2880,2880,2937,0,0,58
2122,43,0,2,2880,2952,2994,72,72,115
2123,1,1,6,2897,2938,2938,41,41,42
2124,31,0,1,2906,3047,3077,141,141,172
2125,13,16,6,2919,2939,2951,20,20,33
2126,37,28,3,2960,3006,3042,46,46,83
2127,11,12,6,2970,2995,3005,25,25,36
2128,4,0,2,3015,3043,3046,28,28,32
2129,5,18,4,3050,3078,3082,28,28,33
2130,20,6,4,3062,3083,3102,21,21,41
2131,29,22,0,3065,3128,3156,63,63,92
2132,25,39,7,3086,3103,3127,17,17,42
2133,12,15,0,3127,3157,3168,30,30,42
2134,17,0,5,3162,3169,3185,7,7,24
2135,26,17,6,3209,3209,3234,0,0,26
2136,7,44,7,3230,3235,3241,5,5,12
2137,36,7,2,3243,3243,3278,0,0,36
2138,1,9,4,3270,3279,3279,9,9,10
2139,3,28,9,3302,3302,3304,0,0,3
2140,49,0,6,3316,3316,3364,0,0,49
2141,13,23,4,3316,3455,3467,139,139,152
2142,15,0,5,3342,3365,3379,23,23,38
2143,46,47,1,3344,3516,3561,172,172,218
2144,29,0,5,3368,3380,3408,12,12,41
2145,34,1,9,3396,3409,3442,13,13,47
2146,12,19,8,3442,3443,3454,1,1,13
2147,17,0,4,3450,3468,3484,18,18,35
2148,31,28,3,3481,3485,3515,4,4,35
2149,59,0,3,3526,3562,3620,36,36,95
2150,28,56,0,3551,3621,3648,70,70,98
,,,,,,,,
,,,,,Min,0,0,1
,,,,,Mean,28.98,28.98,50.27
,,,,,Max,219,219,242
,,,,,StdDev,40.57,40.57,43.82
