Shortest job first,,
"PID","Burst","Priority","Arrival","Start","Finish","Wait","Response","Turnaround"
1868,35,2,1,1749,1749,1783,0,0,35
1869,25,0,1,1764,1832,1856,68,68,93
1870,23,35,0,1770,1784,1806,14,14,37
1871,24,0,5,1789,1808,1831,19,19,43
1872,1,0,4,1797,1807,1807,10,10,11
1873,41,21,5,1799,1971,2011,172,172,213
1874,8,9,6,1847,1857,1864,10,10,18
1875,37,35,5,1852,1933,1969,81,81,118
1876,13,18,4,1856,1865,1877,9,9,22
1877,29,0,6,1873,1878,1906,5,5,34
1878,1,36,4,1894,1907,1907,13,13,14
1879,12,11,7,1905,1908,1919,3,3,15
1880,13,5,2,1911,1920,1932,9,9,22
1881,1,11,6,1958,1970,1970,12,12,13
1882,5,8,6,1993,2012,2016,19,19,24
1883,21,0,3,2018,2018,2038,0,0,21
1884,33,14,4,2048,2048,2080,0,0,33
1885,20,0,4,2081,2081,2100,0,0,20
1886,35,4,7,2129,2129,2163,0,0,35
1887,50,0,1,2142,2164,2213,22,22,72
1888,20,38,3,2184,2240,2259,56,56,76
1889,10,26,2,2193,2214,2223,21,21,31
1890,16,0,6,2223,2224,2239,1,1,17
1891,1,13,0,2248,2260,2260,12,12,13
1892,4,24,9,2260,2261,2264,1,1,5
1893,7,8,3,2269,2269,2275,0,0,7
1894,20,62,1,2273,2276,2295,3,3,23
1895,24,17,8,2284,2297,2320,13,13,37
1896,1,10,4,2287,2296,2296,9,9,10
1897,27,0,4,2314,2321,2347,7,7,34
1898,17,4,7,2357,2357,2373,0,0,17
1899,31,0,0,2380,2380,2410,0,0,31
1900,35,17,5,2384,2411,2445,27,27,62
1901,30,2,4,2425,2446,2475,21,21,51
1902,29,0,1,2451,2476,2504,25,25,54
1903,1,9,4,2488,2505,2505,17,17,18
1904,46,1,1,2499,2506,2551,7,7,53
1905,1,23,2,2513,2552,2552,39,39,40
1906,36,0,8,2533,2553,2588,20,20,56
1907,24,32,1,2582,2589,2612,7,7,31
1908,1,0,7,2597,2613,2613,16,16,17
1909,13,11,9,2599,2617,2629,18,18,31
1910,3,0,2,2603,2614,2616,11,11,14
1911,24,0,9,2638,2639,2662,1,1,25
1912,1,0,0,2638,2638,2638,0,0,1
1913,1,4,5,2642,2663,2663,21,21,22
1914,10,3,6,2649,2664,2673,15,15,25
1915,54,23,3,2685,2685,2738,0,0,54
1916,1,27,6,2715,2739,2739,24,24,25
1917,25,17,5,2748,2748,2772,0,0,25
1918,10,6,3,2791,2791,2800,0,0,10
1919,24,27,0,2828,2828,2851,0,0,24
1920,1,34,9,2851,2852,2852,1,1,2
1921,58,0,6,2880,3020,3077,140,140,198
1922,43,0,2,2880,2880,2922,0,0,43
1923,1,1,6,2897,2923,2923,26,26,27
1924,31,0,1,2906,2937,2967,31,31,62
1925,13,16,6,2919,2924,2936,5,5,18
1926,37,28,3,2960,2968,3004,8,8,45
1927,11,12,6,2970,3005,3015,35,35,46
1928,4,0,2,3015,3016,3019,1,1,5
1929,5,18,4,3050,3078,3082,28,28,33
1930,20,6,4,3062,3083,3102,21,21,41
1931,29,22,0,3065,3140,3168,75,75,104
1932,25,39,7,3086,3103,3127,17,17,42
1933,12,15,0,3127,3128,3139,1,1,13
1934,17,0,5,3162,3169,3185,7,7,24
1935,26,17,6,3209,3209,3234,0,0,26
1936,7,44,7,3230,3235,3241,5,5,12
1937,36,7,2,3243,3243,3278,0,0,36
1938,1,9,4,3270,3279,3279,9,9,10
1939,3,28,9,3302,3302,3304,0,0,3
1940,49,0,6,3316,3329,3377,13,13,62
1941,13,23,4,3316,3316,3328,0,0,13
1942,15,0,5,3342,3378,3392,36,36,51
1943,46,47,1,3344,3516,3561,172,172,218
1944,29,0,5,3368,3393,3421,25,25,54
1945,34,1,9,3396,3422,3455,26,26,60
1946,12,19,8,3442,3456,3467,14,14,26
1947,17,0,4,3450,3468,3484,18,18,35
1948,31,28,3,3481,3485,3515,4,4,35
1949,59,0,3,3526,3590,3648,64,64,123
1950,28,56,0,3551,3562,3589,11,11,39
,,,,,,,,
,,,,,Min,0,0,1
,,,,,Mean,20.95,20.95,42.24
,,,,,Max,172,172,218
,,,,,StdDev,30.95,30.95,39.70
