Round Robin,,
"PID","Burst","Priority","Arrival","Start","Finish","Wait","Response","Turnaround"
1283,21,0,0,2018,2018,2038,0,0,21
1284,33,0,0,2048,2048,2080,0,0,33
1285,20,0,0,2081,2081,2100,0,0,20
1286,35,0,0,2129,2129,2183,20,0,55
1287,50,0,0,2142,2144,2253,62,2,112
1288,20,0,0,2184,2189,2238,35,5,55
1289,10,0,0,2193,2199,2218,16,6,26
1290,16,0,0,2223,2229,2264,26,6,42
1291,1,0,0,2248,2254,2254,6,6,7
1292,4,0,0,2260,2260,2263,0,0,4
1293,7,0,0,2269,2269,2280,5,0,12
1294,20,0,0,2273,2274,2306,14,1,34
1295,24,0,0,2284,2286,2325,18,2,42
1296,1,0,0,2287,2296,2296,9,9,10
1297,27,0,0,2314,2317,2347,7,3,34
1298,17,0,0,2357,2357,2373,0,0,17
1299,31,0,0,2380,2380,2450,40,0,71
1300,35,0,0,2384,2385,2455,37,1,72
1301,30,0,0,2425,2430,2490,36,5,66
1302,29,0,0,2451,2461,2510,31,10,60
1303,1,0,0,2488,2496,2496,8,8,9
1304,46,0,0,2499,2502,2572,28,3,74
1305,1,0,0,2513,2516,2516,3,3,4
1306,36,0,0,2533,2537,2598,30,4,66
1307,24,0,0,2582,2583,2626,21,1,45
1308,1,0,0,2597,2599,2599,2,2,3
1309,13,0,0,2599,2605,2629,18,6,31
1310,3,0,0,2603,2610,2612,7,7,10
1311,24,0,0,2638,2638,2673,12,0,36
1312,1,0,0,2638,2643,2643,5,5,6
1313,1,0,0,2642,2644,2644,2,2,3
1314,10,0,0,2649,2650,2664,6,1,16
1315,54,0,0,2685,2685,2739,1,0,55
1316,1,0,0,2715,2715,2715,0,0,1
1317,25,0,0,2748,2748,2772,0,0,25
1318,10,0,0,2791,2791,2800,0,0,10
1319,24,0,0,2828,2828,2851,0,0,24
1320,1,0,0,2851,2852,2852,1,1,2
1321,58,0,0,2880,2880,3070,133,0,191
1322,43,0,0,2880,2885,3036,114,5,157
1323,1,0,0,2897,2905,2905,8,8,9
1324,31,0,0,2906,2916,3052,116,10,147
1325,13,0,0,2919,2931,2973,42,12,55
1326,37,0,0,2960,2974,3122,126,14,163
1327,11,0,0,2970,2989,3041,61,19,72
1328,4,0,0,3015,3037,3040,22,22,26
1329,5,0,0,3050,3058,3062,8,8,13
1330,20,0,0,3062,3071,3127,46,9,66
1331,29,0,0,3065,3076,3161,68,11,97
1332,25,0,0,3086,3096,3166,56,10,81
1333,12,0,0,3127,3138,3168,30,11,42
1334,17,0,0,3162,3169,3185,7,7,24
1335,26,0,0,3209,3209,3239,5,0,31
1336,7,0,0,3230,3234,3241,5,4,12
1337,36,0,0,3243,3243,3279,1,0,37
1338,1,0,0,3270,3273,3273,3,3,4
1339,3,0,0,3302,3302,3304,0,0,3
1340,49,0,0,3316,3316,3457,93,0,142
1341,13,0,0,3316,3321,3343,15,5,28
1342,15,0,0,3342,3349,3388,32,7,47
1343,46,0,0,3344,3354,3534,145,10,191
1344,29,0,0,3368,3379,3491,95,11,124
1345,34,0,0,3396,3409,3550,121,13,155
1346,12,0,0,3442,3458,3513,60,16,72
1347,17,0,0,3450,3473,3536,70,23,87
1348,31,0,0,3481,3502,3601,90,21,121
1349,59,0,0,3526,3537,3648,64,11,123
1350,28,0,0,3551,3561,3624,46,10,74
,,,,,,,,
,,,,,Min,0,0,1
,,,,,Mean,40.29,7.39,61.59
,,,,,Max,162,33,222
,,,,,StdDev,40.10,7.23,51.25
