Shortest job first,,
"PID","Burst","Priority","Arrival","Start","Finish","Wait","Response","Turnaround"
612,1,0,0,2638,2638,2638,0,0,1
613,1,34,5,2642,2663,2663,21,21,22
614,10,33,6,2649,2664,2673,15,15,25
615,54,53,3,2685,2685,2738,0,0,54
616,1,57,6,2715,2739,2739,24,24,25
617,25,47,5,2748,2748,2772,0,0,25
618,10,36,3,2791,2791,2800,0,0,10
619,24,57,0,2828,2828,2851,0,0,24
620,1,64,9,2851,2852,2852,1,1,2
621,58,0,6,2880,3020,3077,140,140,198
622,43,0,2,2880,2880,2922,0,0,43
623,1,31,6,2897,2923,2923,26,26,27
624,31,28,1,2906,2937,2967,31,31,62
625,13,46,6,2919,2924,2936,5,5,18
626,37,58,3,2960,2968,3004,8,8,45
627,11,42,6,2970,3005,3015,35,35,46
628,4,24,2,3015,3016,3019,1,1,5
629,5,48,4,3050,3078,3082,28,28,33
630,20,36,4,3062,3083,3102,21,21,41
631,29,52,0,3065,3140,3168,75,75,104
632,25,69,7,3086,3103,3127,17,17,42
633,12,45,0,3127,3128,3139,1,1,13
634,17,22,5,3162,3169,3185,7,7,24
635,26,47,6,3209,3209,3234,0,0,26
636,7,74,7,3230,3235,3241,5,5,12
637,36,37,2,3243,3243,3278,0,0,36
638,1,39,4,3270,3279,3279,9,9,10
639,3,58,9,3302,3302,3304,0,0,3
640,49,7,6,3316,3329,3377,13,13,62
641,13,53,4,3316,3316,3328,0,0,13
642,15,29,5,3342,3378,3392,36,36,51
643,46,77,1,3344,3516,3561,172,172,218
644,29,15,5,3368,3393,3421,25,25,54
645,34,31,9,3396,3422,3455,26,26,60
646,12,49,8,3442,3456,3467,14,14,26
647,17,28,4,3450,3468,3484,18,18,35
648,31,58,3,3481,3485,3515,4,4,35
649,59,20,3,3526,3590,3648,64,64,123
650,28,86,0,3551,3562,3589,11,11,39
,,,,,,,,
,,,,,Min,0,0,1
,,,,,Mean,20.95,20.95,42.24
,,,,,Max,172,172,218
,,,,,StdDev,30.95,30.95,39.70
